Entity,Year,Book titles per capita (Fink-Jensen 2015)
Sweden,1922,810.2495394
Sweden,1923,855.2609638
Sweden,1924,866.4673642
Sweden,1925,857.8990902
Sweden,1926,876.3192612
Sweden,1927,845.9135011
Sweden,1928,892.7341315
Sweden,1929,877.1470636
Sweden,1930,935.0839993
Sweden,1931,854.0312094
Sweden,1932,811.0427461
Sweden,1933,849.2178681
Sweden,1934,918.836387
Sweden,1935,953.0599167
Sweden,1936,913.0851574
Sweden,1937,918.4193754
Sweden,1938,914.8801016
Sweden,1939,914.3218463
Sweden,1940,793.2662052
Sweden,1941,886.3671936
Sweden,1942,966.5733831
Sweden,1943,964.7149461
Sweden,1944,1025.152439
Sweden,1945,1058.779201
Sweden,1946,996.5768716
Sweden,1947,909.5987065
Sweden,1948,970.5070463
Sweden,1949,1015.097052
Sweden,1950,1011.976048
Sweden,1951,858.2743989
Sweden,1952,912.2807018
Sweden,1953,892.0652629
Sweden,1954,943.990018
Sweden,1955,1007.986781
Sweden,1956,774.2993848
Sweden,1957,773.0852797
Sweden,1958,939.3980294
Sweden,1959,913.1077088
Sweden,1960,966.5775401
Sweden,1961,932.712766
Sweden,1962,942.0788151
Sweden,1963,972.9089953
Sweden,1964,984.9889048
Sweden,1965,1002.456685
Sweden,1966,1059.42623
Sweden,1967,1136.502288
Sweden,1968,1207.532861
Sweden,1969,1256.2751
Sweden,1970,1602.387169
Sweden,1971,1489.627068
Sweden,1972,1470.327506
Sweden,1973,1450.780386
Sweden,1974,1525.793408
Sweden,1975,1650.677408
Sweden,1976,2263.196303
Sweden,1977,2113.790596
Sweden,1978,2148.501692
Sweden,1979,2279.840849
Sweden,1980,2367.990373
Sweden,1981,2298.918269
Sweden,1982,2344.864865
Sweden,1983,2399.447713
Sweden,1984,2395.226101
Sweden,1985,2427.664671
Sweden,1986,2424.014337
Sweden,1987,2397.951893
Sweden,1988,2425.320057
Sweden,1989,2345.578712
Sweden,1990,2483.000351
Sweden,1991,2380.410816
Sweden,1992,2399.976927
Sweden,1993,2498.222273
Sweden,1994,2663.819611
Sweden,1995,2664.212077
Sweden,1996,2673.113901
Sweden,1997,2713.995026
Sweden,1998,2665.913456
Sweden,1999,2659.855498
Sweden,2000,2686.54193
Sweden,2001,2560.850112
Sweden,2002,2605.204378
Sweden,2003,2629.765886
Sweden,2004,2789.672824
Sweden,2005,2773.16152
Sweden,2006,2657.203061
Sweden,2007,2728.047835
Sweden,2008,2668.103925
Sweden,2009,2504.415011
Switzerland,1500,81.53846154
Switzerland,1501,25.63375458
Switzerland,1502,75.00219551
Switzerland,1503,22.31134101
Switzerland,1504,20.93741933
Switzerland,1505,11.26476822
Switzerland,1506,87.76077465
Switzerland,1507,37.77109143
Switzerland,1508,23.89993081
Switzerland,1509,15.91380184
Switzerland,1510,36.8359463
Switzerland,1511,31.03531908
Switzerland,1512,9.894825009
Switzerland,1513,32.22810641
Switzerland,1514,20.00555925
Switzerland,1515,34.94135468
Switzerland,1516,65.53382598
Switzerland,1517,71.19477044
Switzerland,1518,107.6241493
Switzerland,1519,115.8931525
Switzerland,1520,97.4008195
Switzerland,1521,144.7556997
Switzerland,1522,128.7405645
Switzerland,1523,132.3671812
Switzerland,1524,135.9602407
Switzerland,1525,114.6550201
Switzerland,1526,125.1657507
Switzerland,1527,110.9323641
Switzerland,1528,111.8191626
Switzerland,1529,149.3565255
Switzerland,1530,127.0833059
Switzerland,1531,146.7291095
Switzerland,1532,172.9054282
Switzerland,1533,144.1357813
Switzerland,1534,178.0664018
Switzerland,1535,220.9646442
Switzerland,1536,158.0944769
Switzerland,1537,166.5974334
Switzerland,1538,224.6581435
Switzerland,1539,221.0913614
Switzerland,1540,209.7814102
Switzerland,1541,210.169032
Switzerland,1542,178.4534931
Switzerland,1543,196.8611907
Switzerland,1544,239.2910027
Switzerland,1545,197.7070938
Switzerland,1546,165.3096031
Switzerland,1547,114.3397697
Switzerland,1548,146.3763509
Switzerland,1549,194.3295238
Switzerland,1550,244.3484271
Switzerland,1551,244.5330955
Switzerland,1552,188.1451466
Switzerland,1553,210.6003891
Switzerland,1554,240.1740503
Switzerland,1555,262.2060696
Switzerland,1556,340.8530868
Switzerland,1557,315.3178437
Switzerland,1558,227.6826781
Switzerland,1559,283.9765514
Switzerland,1560,266.1231624
Switzerland,1561,298.1016169
Switzerland,1562,265.018043
Switzerland,1563,254.496487
Switzerland,1564,207.8601297
Switzerland,1565,177.8982828
Switzerland,1566,246.597723
Switzerland,1567,210.9549313
Switzerland,1568,188.2398525
Switzerland,1569,181.7163412
Switzerland,1570,191.1768382
Switzerland,1571,154.0969472
Switzerland,1572,207.5879228
Switzerland,1573,197.7088279
Switzerland,1574,126.392403
Switzerland,1575,198.2401708
Switzerland,1576,148.5954778
Switzerland,1577,186.6021454
Switzerland,1578,180.302982
Switzerland,1579,153.255557
Switzerland,1580,203.8256966
Switzerland,1581,196.4377889
Switzerland,1582,163.1745949
Switzerland,1583,138.8015896
Switzerland,1584,119.9918877
Switzerland,1585,119.4760949
Switzerland,1586,110.4651965
Switzerland,1587,122.6815496
Switzerland,1588,91.61564633
Switzerland,1589,74.44540201
Switzerland,1590,82.47755074
Switzerland,1591,92.51833418
Switzerland,1592,116.9621586
Switzerland,1593,88.63280958
Switzerland,1594,76.96379285
Switzerland,1595,101.155506
Switzerland,1596,69.18188299
Switzerland,1597,72.93652968
Switzerland,1598,71.61435447
Switzerland,1599,74.31946697
Switzerland,1600,95
Switzerland,1601,59.89070673
Switzerland,1602,53.80345129
Switzerland,1603,43.75999252
Switzerland,1604,57.57855263
Switzerland,1605,65.40107294
Switzerland,1606,65.28194132
Switzerland,1607,76.02353116
Switzerland,1608,56.17464752
Switzerland,1609,86.56779588
Switzerland,1610,93.28363923
Switzerland,1611,58.808664
Switzerland,1612,59.67989982
Switzerland,1613,88.86849601
Switzerland,1614,55.5634855
Switzerland,1615,66.16551936
Switzerland,1616,61.18874561
Switzerland,1617,51.38247952
Switzerland,1618,57.09517223
Switzerland,1619,87.90163549
Switzerland,1620,83.88474785
Switzerland,1621,68.33296841
Switzerland,1622,64.365764
Switzerland,1623,37.39839122
Switzerland,1624,36.37308166
Switzerland,1625,49.68302519
Switzerland,1626,27.65736963
Switzerland,1627,36.17467685
Switzerland,1628,62.71525416
Switzerland,1629,56.91001355
Switzerland,1630,44.49830661
Switzerland,1631,44.41725052
Switzerland,1632,24.5264871
Switzerland,1633,27.30663509
Switzerland,1634,38.53560956
Switzerland,1635,31.8981489
Switzerland,1636,31.84004468
Switzerland,1637,29.91251417
Switzerland,1638,18.66126681
Switzerland,1639,37.25454858
Switzerland,1640,22.31201243
Switzerland,1641,37.11894981
Switzerland,1642,26.86221833
Switzerland,1643,21.26571064
Switzerland,1644,33.22482885
Switzerland,1645,23.95200023
Switzerland,1646,11.03463247
Switzerland,1647,21.11118689
Switzerland,1648,22.90514316
Switzerland,1649,17.37619935
Switzerland,1650,33.77622438
Switzerland,1651,20.04657787
Switzerland,1652,25.46735155
Switzerland,1653,39.03933356
Switzerland,1654,16.31227868
Switzerland,1655,28.94678217
Switzerland,1656,18.96172296
Switzerland,1657,18.92718314
Switzerland,1658,24.29062232
Switzerland,1659,30.53247301
Switzerland,1660,36.75150336
Switzerland,1661,31.31608652
Switzerland,1662,49.1213526
Switzerland,1663,24.07019337
Switzerland,1664,38.26418416
Switzerland,1665,47.96516579
Switzerland,1666,45.21791714
Switzerland,1667,47.79058261
Switzerland,1668,22.96836603
Switzerland,1669,43.2076872
Switzerland,1670,35.20733228
Switzerland,1671,40.41468024
Switzerland,1672,30.69428683
Switzerland,1673,29.76299336
Switzerland,1674,25.33984044
Switzerland,1675,36.63222988
Switzerland,1676,38.30671667
Switzerland,1677,56.48638701
Switzerland,1678,34.69753475
Switzerland,1679,47.62220554
Switzerland,1680,65.68536166
Switzerland,1681,37.95909653
Switzerland,1682,31.86200506
Switzerland,1683,33.52310002
Switzerland,1684,31.74603402
Switzerland,1685,43.67833923
Switzerland,1686,67.53536007
Switzerland,1687,42.66603844
Switzerland,1688,41.73655352
Switzerland,1689,27.2068755
Switzerland,1690,23.76265211
Switzerland,1691,23.71936714
Switzerland,1692,27.90404692
Switzerland,1693,35.44955041
Switzerland,1694,23.58998475
Switzerland,1695,19.34219032
Switzerland,1696,33.57731733
Switzerland,1697,14.24436563
Switzerland,1698,19.23668418
Switzerland,1699,20.87135164
Switzerland,1700,23.33333333
Switzerland,1701,22.40573533
Switzerland,1702,16.52730784
Switzerland,1703,12.3435495
Switzerland,1704,9.014012843
Switzerland,1705,11.42431598
Switzerland,1706,18.68988762
Switzerland,1707,7.282794354
Switzerland,1708,12.08713798
Switzerland,1709,16.04866456
Switzerland,1710,13.58421382
Switzerland,1711,15.11874951
Switzerland,1712,9.508679301
Switzerland,1713,11.83605287
Switzerland,1714,8.643407846
Switzerland,1715,20.3442813
Switzerland,1716,24.93421304
Switzerland,1717,16.29452353
Switzerland,1718,15.45357805
Switzerland,1719,20.77492678
Switzerland,1720,12.25949
Switzerland,1721,22.89024067
Switzerland,1722,21.27471833
Switzerland,1723,16.64581838
Switzerland,1724,13.56224731
Switzerland,1725,18.00723695
Switzerland,1726,23.16190174
Switzerland,1727,18.60069678
Switzerland,1728,12.59548251
Switzerland,1729,5.902453279
Switzerland,1730,15.42902736
Switzerland,1731,29.99713617
Switzerland,1732,26.95717296
Switzerland,1733,12.3338376
Switzerland,1734,12.28216448
Switzerland,1735,23.0225089
Switzerland,1736,13.61234525
Switzerland,1737,19.26281714
Switzerland,1738,17.76121739
Switzerland,1739,29.71383415
Switzerland,1740,29.58934682
Switzerland,1741,44.19807156
Switzerland,1742,31.43778709
Switzerland,1743,26.43624296
Switzerland,1744,41.56655879
Switzerland,1745,27.59494266
Switzerland,1746,28.85329914
Switzerland,1747,23.25957572
Switzerland,1748,40.87434489
Switzerland,1749,25.10024509
Switzerland,1750,49.99017316
Switzerland,1751,27.58121931
Switzerland,1752,34.16460974
Switzerland,1753,30.01894915
Switzerland,1754,36.53611321
Switzerland,1755,20.50680643
Switzerland,1756,25.03206156
Switzerland,1757,35.42284711
Switzerland,1758,51.60520166
Switzerland,1759,58.54442987
Switzerland,1760,82.2665862
Switzerland,1761,62.57029067
Switzerland,1762,50.74581278
Switzerland,1763,55.65049832
Switzerland,1764,55.41734827
Switzerland,1765,67.87142215
Switzerland,1766,51.16404519
Switzerland,1767,45.28861451
Switzerland,1768,66.39556745
Switzerland,1769,44.90993241
Switzerland,1770,48.44859544
Switzerland,1771,45.15295024
Switzerland,1772,47.42754887
Switzerland,1773,44.16204082
Switzerland,1774,31.76118266
Switzerland,1775,55.34920629
Switzerland,1776,52.08889442
Switzerland,1777,82.02802974
Switzerland,1778,77.48002737
Switzerland,1779,77.75352566
Switzerland,1780,75.75567373
Switzerland,1781,80.33056521
Switzerland,1782,74.1036812
Switzerland,1783,80.06319762
Switzerland,1784,96.20422084
Switzerland,1785,82.87618236
Switzerland,1786,68.67516306
Switzerland,1787,75.7830657
Switzerland,1788,92.37422353
Switzerland,1789,61.65823988
Switzerland,1790,73.53594204
Switzerland,1791,78.61203303
Switzerland,1792,73.86276608
Switzerland,1793,70.17860431
Switzerland,1794,73.84125955
Switzerland,1795,37.32054044
Switzerland,1796,49.11081884
Switzerland,1797,33.51811773
Switzerland,1798,44.54491859
Switzerland,1799,32.09357956
Switzerland,1800,31.91366608
Switzerland,1900,303.030303
Switzerland,1915,442.4414113
Switzerland,1916,407.6744785
Switzerland,1917,442.3868313
Switzerland,1918,454.6391753
Switzerland,1919,420.263634
Switzerland,1920,374.77431
Switzerland,1921,343.6532508
Switzerland,1922,366.2880743
Switzerland,1923,387.3293845
Switzerland,1924,413.2443532
Switzerland,1925,447.0588235
Switzerland,1926,463.6317396
Switzerland,1927,482.5581395
Switzerland,1928,481.9458375
Switzerland,1929,499.502735
Switzerland,1930,517.1562577
Switzerland,1931,502.2058824
Switzerland,1932,595.8069235
Switzerland,1933,477.1955361
Switzerland,1934,474.6376812
Switzerland,1935,469.7954272
Switzerland,1936,474.8080614
Switzerland,1937,506.937799
Switzerland,1938,515.7442748
Switzerland,1939,428.4355682
Switzerland,1940,403.4548036
Switzerland,1941,590.0329102
Switzerland,1942,670.7886141
Switzerland,1943,776.7753875
Switzerland,1944,877.8643446
Switzerland,1945,895.0589302
Switzerland,1946,895.6794269
Switzerland,1947,842.1750663
Switzerland,1948,1023.788739
Switzerland,1949,767.6724138
Switzerland,1950,751.3847465
Switzerland,1951,758.2648979
Switzerland,1952,673.9356179
Switzerland,1953,736.1623616
Switzerland,1954,745.5873402
Switzerland,1955,768.875502
Switzerland,1956,773.6372646
Switzerland,1957,822.4736637
Switzerland,1958,874.9759569
Switzerland,1959,831.1466058
Switzerland,1960,919.8060425
Switzerland,1961,865.9288824
Switzerland,1962,903.2827391
Switzerland,1963,856.1064087
Switzerland,1964,843.8933243
Switzerland,1965,880.3634528
Switzerland,1966,810.0400267
Switzerland,1967,875.9689922
Switzerland,1968,855.3489889
Switzerland,1969,973.7604636
Switzerland,1970,1032.870592
Switzerland,1971,964.7985676
Switzerland,1972,1075.545974
Switzerland,1973,947.1984599
Switzerland,1974,1137.770898
Switzerland,1975,1208.55782
Switzerland,1976,1152.95107
Switzerland,1977,1201.945911
Switzerland,1978,1199.513373
Switzerland,1979,1314.629246
Switzerland,1980,1223.918516
Switzerland,1981,1210.187613
Switzerland,1982,1277.959026
Switzerland,1983,1256.869443
Switzerland,1984,1294.855923
Switzerland,1985,1288.588723
Switzerland,1986,1209.566525
Switzerland,1987,1398.207684
Switzerland,1988,1302.782531
Switzerland,1989,1377.805751
Switzerland,1990,1430.676477
Switzerland,1991,1508.259011
Switzerland,1992,1468.66955
Switzerland,1993,1502.080343
Switzerland,1994,1475.15015
Switzerland,1995,1507.592594
Switzerland,1996,1517.332347
Switzerland,1997,1728.581197
Switzerland,1998,1638.319671
Switzerland,1999,1632.698997
Switzerland,2000,1500.498148
Switzerland,2001,1479.5034
Switzerland,2002,1524.907709
Switzerland,2003,1400.587637
Switzerland,2004,1484.525224
Switzerland,2005,1352.316684
Switzerland,2006,1578.296673
Switzerland,2007,1510.325877
Switzerland,2008,1467.515749
Switzerland,2009,1460.415571
Tajikistan,1924,23.00453009
Tajikistan,1925,30.60694177
Tajikistan,1926,40.13073333
Tajikistan,1927,44.2227759
Tajikistan,1928,36.84130542
Tajikistan,1929,59.21966277
Tajikistan,1930,101.9253103
Tajikistan,1931,134.0267818
Tajikistan,1932,153.5723622
Tajikistan,1933,151.3125044
Tajikistan,1934,136.181254
Tajikistan,1935,151.3125044
Tajikistan,1936,148.0684996
Tajikistan,1937,123.9904329
Tajikistan,1938,128.2866885
Tajikistan,1939,190.0740171
Tajikistan,1940,244.7315289
Tajikistan,1941,195.5018563
Tajikistan,1942,79.30893373
Tajikistan,1943,64.38473651
Tajikistan,1944,62.59102417
Tajikistan,1945,58.6334778
Tajikistan,1946,64.05032002
Tajikistan,1947,102.0620516
Tajikistan,1948,160.3829943
Tajikistan,1949,193.566073
Tajikistan,1950,226.7904189
Tajikistan,1951,212.855176
Tajikistan,1952,203.540756
Tajikistan,1953,235.0921312
Tajikistan,1954,294.2431246
Tajikistan,1955,270.6572704
Tajikistan,1956,245.0042277
Tajikistan,1957,268.0867716
Tajikistan,1958,264.1376341
Tajikistan,1959,314.5087567
Tajikistan,1960,349.9064673
Tajikistan,1961,312.0041157
Tajikistan,1962,305.3066557
Tajikistan,1963,233.8048469
Tajikistan,1964,277.2184593
Tajikistan,1965,252.5273648
Tajikistan,1966,245.2990141
Tajikistan,1967,243.2380751
Tajikistan,1968,248.978265
Tajikistan,1969,229.8192393
Tajikistan,1970,244.3410211
Tajikistan,1971,247.7427608
Tajikistan,1972,224.1552922
Tajikistan,1973,198.9035327
Tajikistan,1974,255.3075724
Tajikistan,1975,251.6767091
Tajikistan,1976,220.610043
Tajikistan,1977,218.8898377
Tajikistan,1978,196.7575944
Tajikistan,1979,182.5038598
Tajikistan,1980,150.0252143
Tajikistan,1981,179.9656273
Tajikistan,1982,180.4062127
Tajikistan,1983,199.1171004
Tajikistan,1984,183.7057098
Tajikistan,1985,166.5572335
Tajikistan,1986,180.8736217
Tajikistan,1987,177.8006166
Tajikistan,1988,183.7794646
Tajikistan,1989,168.9876243
Tajikistan,1990,149.2697825
Thailand,1949,276.6315789
Thailand,1951,215.1710712
Thailand,1952,185.6792408
Thailand,1955,233.462378
Thailand,1957,115.166902
Thailand,1958,57.14740506
Thailand,1959,40.5366239
Thailand,1960,53.50246704
Thailand,1961,49.23157858
Thailand,1963,70.6905509
Thailand,1964,131.2582549
Thailand,1968,38.93978944
Thailand,1969,68.15541732
Thailand,1970,56.21329302
Thailand,1971,56.90816276
Thailand,1972,65.66325373
Thailand,1973,55.95224581
Thailand,1974,56.23927825
Thailand,1975,57.22464042
Thailand,1976,59.64690053
Thailand,1977,76.78667473
Thailand,1979,82.14543084
Thailand,1980,86.9948652
Thailand,1981,93.83245804
Thailand,1982,115.6118849
Thailand,1983,137.2191086
Thailand,1984,170.8362276
Thailand,1985,141.9700658
Thailand,1986,148.2462628
Thailand,1989,206.0218211
Thailand,1990,141.0047502
Thailand,1991,137.2428302
Thailand,1992,134.5754534
Thailand,1996,136.7040732
Tunisia,1953,15.08012934
Tunisia,1954,23.81420475
Tunisia,1955,32.24117229
Tunisia,1957,29.10766774
Tunisia,1958,24.45536895
Tunisia,1964,23.94596894
Tunisia,1965,43.80444208
Tunisia,1966,53.4643052
Tunisia,1969,26.81984669
Tunisia,1971,15.77663669
Tunisia,1973,45.88835713
Tunisia,1975,18.75887759
Tunisia,1976,8.192113248
Tunisia,1977,14.15472715
Tunisia,1978,13.85203614
Tunisia,1979,18.78838184
Tunisia,1980,26.69488047
Tunisia,1981,26.038091
Tunisia,1985,73.33271951
Tunisia,1987,150.1031506
Tunisia,1988,37.09536928
Tunisia,1992,136.6282196
Tunisia,1993,62.06733511
Tunisia,1994,64.39999801
Tunisia,1995,62.72092275
Tunisia,1996,79.04393723
Turkey,1500,0
Turkey,1501,0
Turkey,1502,0
Turkey,1503,0
Turkey,1504,0
Turkey,1505,0
Turkey,1506,0
Turkey,1507,0
Turkey,1508,0
Turkey,1509,0
Turkey,1510,0
Turkey,1511,0
Turkey,1512,0
Turkey,1513,0
Turkey,1514,0
Turkey,1515,0
Turkey,1516,0
Turkey,1517,0
Turkey,1518,0
Turkey,1519,0
Turkey,1520,0
Turkey,1521,0
Turkey,1522,0
Turkey,1523,0
Turkey,1524,0
Turkey,1525,0
Turkey,1526,0
Turkey,1527,0
Turkey,1528,0
Turkey,1529,0
Turkey,1530,0
Turkey,1531,0
Turkey,1532,0
Turkey,1533,0
Turkey,1534,0
Turkey,1535,0
Turkey,1536,0
Turkey,1537,0
Turkey,1538,0
Turkey,1539,0
Turkey,1540,0
Turkey,1541,0
Turkey,1542,0
Turkey,1543,0
Turkey,1544,0
Turkey,1545,0
Turkey,1546,0
Turkey,1547,0
Turkey,1548,0
Turkey,1549,0
Turkey,1550,0
Turkey,1551,0
Turkey,1552,0
Turkey,1553,0
Turkey,1554,0
Turkey,1555,0
Turkey,1556,0
Turkey,1557,0
Turkey,1558,0
Turkey,1559,0
Turkey,1560,0
Turkey,1561,0
Turkey,1562,0
Turkey,1563,0
Turkey,1564,0
Turkey,1565,0
Turkey,1566,0
Turkey,1567,0
Turkey,1568,0
Turkey,1569,0
Turkey,1570,0
Turkey,1571,0
Turkey,1572,0
Turkey,1573,0
Turkey,1574,0
Turkey,1575,0
Turkey,1576,0
Turkey,1577,0
Turkey,1578,0
Turkey,1579,0
Turkey,1580,0
Turkey,1581,0
Turkey,1582,0
Turkey,1583,0
Turkey,1584,0
Turkey,1585,0
Turkey,1586,0
Turkey,1587,0
Turkey,1588,0
Turkey,1589,0
Turkey,1590,0
Turkey,1591,0
Turkey,1592,0
Turkey,1593,0
Turkey,1594,0
Turkey,1595,0
Turkey,1596,0
Turkey,1597,0
Turkey,1598,0
Turkey,1599,0
Turkey,1935,100.1361555
Turkey,1937,144.0956652
Turkey,1938,141.6314057
Turkey,1939,137.580636
Turkey,1940,130.6324
Turkey,1941,129.2543446
Turkey,1942,127.891007
Turkey,1943,126.5492498
Turkey,1944,125.2151463
Turkey,1945,125.2794039
Turkey,1946,122.3810762
Turkey,1947,119.5530726
Turkey,1948,116.7890454
Turkey,1949,114.0835514
Turkey,1950,99.42410246
Turkey,1951,90.35810699
Turkey,1952,110.0483696
Turkey,1953,186.9865753
Turkey,1954,166.5116976
Turkey,1955,134.6058292
Turkey,1956,102.583088
Turkey,1958,148.0813896
Turkey,1960,122.1598716
Turkey,1961,150.0862419
Turkey,1962,162.5448849
Turkey,1963,177.847871
Turkey,1964,183.9412559
Turkey,1965,170.3248109
Turkey,1966,185.4472391
Turkey,1967,170.2417178
Turkey,1968,160.7504388
Turkey,1969,162.1924041
Turkey,1970,163.7098681
Turkey,1971,178.7863979
Turkey,1972,187.5552454
Turkey,1973,194.2423745
Turkey,1976,152.3929123
Turkey,1977,161.1736956
Turkey,1979,114.8182235
Turkey,1980,75.38629985
Turkey,1981,103.6251865
Turkey,1982,135.6812539
Turkey,1983,141.1613715
Turkey,1985,131.0861089
Turkey,1990,111.2256862
Turkey,1991,110.407188
Turkey,1992,111.5080724
Turkey,1993,99.96566251
Turkey,1994,73.48799196
Turkey,1995,101.3074718
Turkey,1996,103.8754146
Turkmenistan,1924,81.21582246
Turkmenistan,1925,107.7206017
Turkmenistan,1926,140.8677755
Turkmenistan,1927,154.8807169
Turkmenistan,1928,128.7752614
Turkmenistan,1929,129.5557175
Turkmenistan,1930,147.5062085
Turkmenistan,1931,86.61651031
Turkmenistan,1932,106.608753
Turkmenistan,1933,194.3335763
Turkmenistan,1934,202.1381376
Turkmenistan,1935,115.5075072
Turkmenistan,1936,151.6474749
Turkmenistan,1937,161.2549817
Turkmenistan,1938,204.479506
Turkmenistan,1939,231.7534174
Turkmenistan,1940,243.5023125
Turkmenistan,1941,204.6541447
Turkmenistan,1942,87.92445789
Turkmenistan,1943,76.2071586
Turkmenistan,1944,79.89698126
Turkmenistan,1945,81.76485604
Turkmenistan,1946,106.3056703
Turkmenistan,1947,148.4886332
Turkmenistan,1948,210.8559272
Turkmenistan,1949,234.7442079
Turkmenistan,1950,257.4590453
Turkmenistan,1951,265.7539072
Turkmenistan,1952,277.7890862
Turkmenistan,1953,200.367991
Turkmenistan,1954,321.3029979
Turkmenistan,1955,405.1124298
Turkmenistan,1956,426.3404571
Turkmenistan,1957,420.8580032
Turkmenistan,1958,407.9638881
Turkmenistan,1959,409.7816916
Turkmenistan,1960,379.8538635
Turkmenistan,1961,385.5472095
Turkmenistan,1962,384.269249
Turkmenistan,1963,308.751257
Turkmenistan,1964,286.5152135
Turkmenistan,1965,290.6253918
Turkmenistan,1966,246.9106468
Turkmenistan,1967,218.6416038
Turkmenistan,1968,213.1919063
Turkmenistan,1969,158.7595586
Turkmenistan,1970,212.2614695
Turkmenistan,1971,207.8594923
Turkmenistan,1972,196.7055495
Turkmenistan,1973,229.0322066
Turkmenistan,1974,196.6821918
Turkmenistan,1975,201.6715361
Turkmenistan,1976,195.043881
Turkmenistan,1977,212.1074698
Turkmenistan,1978,204.8331104
Turkmenistan,1979,203.9839637
Turkmenistan,1980,234.076128
Turkmenistan,1981,237.8951741
Turkmenistan,1982,232.9020725
Turkmenistan,1983,210.2586149
Turkmenistan,1984,221.5122175
Turkmenistan,1985,223.7328389
Turkmenistan,1986,225.9548397
Turkmenistan,1987,216.0844213
Turkmenistan,1988,209.3244747
Turkmenistan,1989,185.0342817
Turkmenistan,1990,207.4642295
USSR,1845,11.71525424
USSR,1850,9.437288136
USSR,1855,16.8
USSR,1860,28.27118644
USSR,1889,66.56184486
USSR,1908,191.5823293
USSR,1912,221.7143003
USSR,1914,207.0400533
USSR,1916,116.3567916
USSR,1918,39.14441131
USSR,1924,174.3378707
USSR,1925,210.6909459
USSR,1926,253.2373539
USSR,1927,256.9859617
USSR,1928,198.2038352
USSR,1929,221.5495831
USSR,1930,249.1744567
USSR,1931,272.0500632
USSR,1932,253.9030176
USSR,1933,239.5177745
USSR,1934,247.3697359
USSR,1935,237.3167519
USSR,1936,239.3882683
USSR,1937,203.9248569
USSR,1938,215.1192161
USSR,1939,232.422314
USSR,1940,237.9567804
USSR,1941,205.406116
USSR,1942,94.00328015
USSR,1943,86.95579011
USSR,1944,97.49613719
USSR,1945,109.9820288
USSR,1946,137.0347351
USSR,1947,175.8538912
USSR,1948,230.6049661
USSR,1949,237.32313
USSR,1950,240.2673853
USSR,1951,228.2823094
USSR,1952,232.4848145
USSR,1953,217.4191839
USSR,1954,261.493743
USSR,1955,280.6668479
USSR,1956,299.9400422
USSR,1957,291.1403061
USSR,1958,309.9208166
USSR,1959,330.7623811
USSR,1960,359.0399558
USSR,1961,343.065868
USSR,1962,360.6736722
USSR,1963,348.1238678
USSR,1964,345.8185952
USSR,1965,332.1657743
USSR,1966,314.7920709
USSR,1967,316.1429966
USSR,1968,319.7672491
USSR,1969,312.0257743
USSR,1970,325.386069
USSR,1971,349.0881998
USSR,1972,325.6809568
USSR,1973,321.1534807
USSR,1974,344.2734521
USSR,1975,309.1992981
USSR,1976,327.6047414
USSR,1977,329.4241373
USSR,1978,323.9729692
USSR,1979,305.4400484
USSR,1980,303.377134
USSR,1981,309.58513
USSR,1982,298.3616545
USSR,1983,302.8378357
USSR,1984,300.682805
USSR,1985,302.4064106
USSR,1986,297.7172611
USSR,1987,293.6175345
USSR,1988,286.2952968
USSR,1989,267.0846089
USSR,1990,237.6963833
USSR,1991,117.4342761
USSR,1992,98.69734015
USSR,1993,99.64209132
USSR,1994,104.4144879
USSR,1995,115.6006496
USSR,1996,124.6863701
Ukraine,1924,164.4840158
Ukraine,1925,199.0715655
Ukraine,1926,239.0815354
Ukraine,1927,242.7425102
Ukraine,1928,187.2667293
Ukraine,1929,219.3480189
Ukraine,1930,265.286324
Ukraine,1931,257.8259575
Ukraine,1932,224.3801604
Ukraine,1933,170.3230799
Ukraine,1934,154.6928918
Ukraine,1935,168.3200516
Ukraine,1936,162.3436678
Ukraine,1937,133.8431455
Ukraine,1938,136.173089
Ukraine,1939,152.7024405
Ukraine,1940,158.797458
Ukraine,1941,135.0175325
Ukraine,1942,58.72164781
Ukraine,1943,51.56074465
Ukraine,1944,54.80676393
Ukraine,1945,56.91539418
Ukraine,1946,58.49105478
Ukraine,1947,76.57054781
Ukraine,1948,102.4372082
Ukraine,1949,107.9278887
Ukraine,1950,112.4681555
Ukraine,1951,102.2588203
Ukraine,1952,94.51094533
Ukraine,1953,84.3509655
Ukraine,1954,103.1189627
Ukraine,1955,122.4595579
Ukraine,1956,149.773987
Ukraine,1957,142.8579194
Ukraine,1958,160.0130293
Ukraine,1959,162.2862241
Ukraine,1960,184.9965652
Ukraine,1961,201.825341
Ukraine,1962,190.2408264
Ukraine,1963,171.705772
Ukraine,1964,167.2858162
Ukraine,1965,160.296695
Ukraine,1966,163.9019793
Ukraine,1967,148.7922842
Ukraine,1968,163.7271709
Ukraine,1969,170.9997812
Ukraine,1970,172.1791043
Ukraine,1971,169.3633
Ukraine,1972,196.5784522
Ukraine,1973,158.909994
Ukraine,1974,181.0713693
Ukraine,1975,163.4151483
Ukraine,1976,185.0365211
Ukraine,1977,170.4625592
Ukraine,1978,166.3679101
Ukraine,1979,181.238042
Ukraine,1980,181.051083
Ukraine,1981,168.2071489
Ukraine,1982,163.4804773
Ukraine,1983,175.6270818
Ukraine,1984,165.5131662
Ukraine,1985,164.1402185
Ukraine,1986,159.6044331
Ukraine,1987,158.8110422
Ukraine,1988,161.6204029
